,algo___v,algo__id,algo_algorithm,algo_contact,algo_name,algo_repository,algo_timestamp,dset__id,dset_dataset,dset_duration,dset_lab,dset_rate,dset_region,label__id,label_label,label_value
607,0.0,584b071eedbeb4fa75d2f0d9,greedy,neuronexperiment@gmail.com,team123,N/A,2016-12-09 19:33:46.364,584b071eedbeb4fa75d2f0f2,01.01.test,667 s,Hausser Lab,7.5,V1,584b071eedbeb4fa75d2f0f5,inclusion,0.6192000000000001
608,0.0,584b071eedbeb4fa75d2f0d9,greedy,neuronexperiment@gmail.com,team123,N/A,2016-12-09 19:33:46.364,584b071eedbeb4fa75d2f0f2,01.01.test,667 s,Hausser Lab,7.5,V1,584b071eedbeb4fa75d2f0f4,recall,0.1316
609,0.0,584b071eedbeb4fa75d2f0d9,greedy,neuronexperiment@gmail.com,team123,N/A,2016-12-09 19:33:46.364,584b071eedbeb4fa75d2f0f2,01.01.test,667 s,Hausser Lab,7.5,V1,584b071eedbeb4fa75d2f0f3,precision,0.7778
610,0.0,584b071eedbeb4fa75d2f0d9,greedy,neuronexperiment@gmail.com,team123,N/A,2016-12-09 19:33:46.364,584b071eedbeb4fa75d2f0ec,00.01.test,458 s,Svoboda Lab,7,vS1,584b071eedbeb4fa75d2f0f1,inclusion,0.7081000000000001
611,0.0,584b071eedbeb4fa75d2f0d9,greedy,neuronexperiment@gmail.com,team123,N/A,2016-12-09 19:33:46.364,584b071eedbeb4fa75d2f0ec,00.01.test,458 s,Svoboda Lab,7,vS1,584b071eedbeb4fa75d2f0f0,precision,0.5286000000000001
612,0.0,584b071eedbeb4fa75d2f0d9,greedy,neuronexperiment@gmail.com,team123,N/A,2016-12-09 19:33:46.364,584b071eedbeb4fa75d2f0ec,00.01.test,458 s,Svoboda Lab,7,vS1,584b071eedbeb4fa75d2f0ef,combined,0.1399
613,0.0,584b071eedbeb4fa75d2f0d9,greedy,neuronexperiment@gmail.com,team123,N/A,2016-12-09 19:33:46.364,584b071eedbeb4fa75d2f0ec,00.01.test,458 s,Svoboda Lab,7,vS1,584b071eedbeb4fa75d2f0ee,exclusion,0.685
614,0.0,584b071eedbeb4fa75d2f0d9,greedy,neuronexperiment@gmail.com,team123,N/A,2016-12-09 19:33:46.364,584b071eedbeb4fa75d2f0ec,00.01.test,458 s,Svoboda Lab,7,vS1,584b071eedbeb4fa75d2f0ed,recall,0.0806
615,0.0,584b071eedbeb4fa75d2f0d9,greedy,neuronexperiment@gmail.com,team123,N/A,2016-12-09 19:33:46.364,584b071eedbeb4fa75d2f0e6,04.00.test,444 s,Harvey Lab,6.75,PPC,584b071eedbeb4fa75d2f0eb,recall,0.1711
616,0.0,584b071eedbeb4fa75d2f0d9,greedy,neuronexperiment@gmail.com,team123,N/A,2016-12-09 19:33:46.364,584b071eedbeb4fa75d2f0e6,04.00.test,444 s,Harvey Lab,6.75,PPC,584b071eedbeb4fa75d2f0ea,precision,0.2883
617,0.0,584b071eedbeb4fa75d2f0d9,greedy,neuronexperiment@gmail.com,team123,N/A,2016-12-09 19:33:46.364,584b071eedbeb4fa75d2f0e6,04.00.test,444 s,Harvey Lab,6.75,PPC,584b071eedbeb4fa75d2f0e9,exclusion,0.9085000000000001
618,0.0,584b071eedbeb4fa75d2f0d9,greedy,neuronexperiment@gmail.com,team123,N/A,2016-12-09 19:33:46.364,584b071eedbeb4fa75d2f0e6,04.00.test,444 s,Harvey Lab,6.75,PPC,584b071eedbeb4fa75d2f0e8,inclusion,0.6411
619,0.0,584b071eedbeb4fa75d2f0d9,greedy,neuronexperiment@gmail.com,team123,N/A,2016-12-09 19:33:46.364,584b071eedbeb4fa75d2f0e6,04.00.test,444 s,Harvey Lab,6.75,PPC,584b071eedbeb4fa75d2f0e7,combined,0.21480000000000002
620,0.0,584b071eedbeb4fa75d2f0d9,greedy,neuronexperiment@gmail.com,team123,N/A,2016-12-09 19:33:46.364,584b071eedbeb4fa75d2f0e0,04.01.test,1000 s,Harvey Lab,3,PPC,584b071eedbeb4fa75d2f0e5,recall,0.20550000000000002
621,0.0,584b071eedbeb4fa75d2f0d9,greedy,neuronexperiment@gmail.com,team123,N/A,2016-12-09 19:33:46.364,584b071eedbeb4fa75d2f0e0,04.01.test,1000 s,Harvey Lab,3,PPC,584b071eedbeb4fa75d2f0e4,combined,0.3317
622,0.0,584b071eedbeb4fa75d2f0d9,greedy,neuronexperiment@gmail.com,team123,N/A,2016-12-09 19:33:46.364,584b071eedbeb4fa75d2f0e0,04.01.test,1000 s,Harvey Lab,3,PPC,584b071eedbeb4fa75d2f0e3,inclusion,0.7516
623,0.0,584b071eedbeb4fa75d2f0d9,greedy,neuronexperiment@gmail.com,team123,N/A,2016-12-09 19:33:46.364,584b071eedbeb4fa75d2f0e0,04.01.test,1000 s,Harvey Lab,3,PPC,584b071eedbeb4fa75d2f0e2,exclusion,0.8665
624,0.0,584b071eedbeb4fa75d2f0d9,greedy,neuronexperiment@gmail.com,team123,N/A,2016-12-09 19:33:46.364,584b071eedbeb4fa75d2f0e0,04.01.test,1000 s,Harvey Lab,3,PPC,584b071eedbeb4fa75d2f0e1,precision,0.859
625,0.0,584b071eedbeb4fa75d2f0d9,greedy,neuronexperiment@gmail.com,team123,N/A,2016-12-09 19:33:46.364,584b071eedbeb4fa75d2f0da,01.00.test,300 s,Hausser Lab,7.5,V1,584b071eedbeb4fa75d2f0df,exclusion,0.9321
626,0.0,584b071eedbeb4fa75d2f0d9,greedy,neuronexperiment@gmail.com,team123,N/A,2016-12-09 19:33:46.364,584b071eedbeb4fa75d2f0da,01.00.test,300 s,Hausser Lab,7.5,V1,584b071eedbeb4fa75d2f0de,inclusion,0.5999
627,0.0,584b071eedbeb4fa75d2f0d9,greedy,neuronexperiment@gmail.com,team123,N/A,2016-12-09 19:33:46.364,584b071eedbeb4fa75d2f0da,01.00.test,300 s,Hausser Lab,7.5,V1,584b071eedbeb4fa75d2f0dd,precision,0.8714000000000001
628,0.0,584b071eedbeb4fa75d2f0d9,greedy,neuronexperiment@gmail.com,team123,N/A,2016-12-09 19:33:46.364,584b071eedbeb4fa75d2f0da,01.00.test,300 s,Hausser Lab,7.5,V1,584b071eedbeb4fa75d2f0dc,combined,0.2383
629,0.0,584b071eedbeb4fa75d2f0d9,greedy,neuronexperiment@gmail.com,team123,N/A,2016-12-09 19:33:46.364,584b071eedbeb4fa75d2f0da,01.00.test,300 s,Hausser Lab,7.5,V1,584b071eedbeb4fa75d2f0db,recall,0.138
630,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb3849089f,00.00.test,438 s,Svoboda Lab,7,vS1,57a8f482ef93eddb384908a4,exclusion,0.3275
631,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb3849089f,00.00.test,438 s,Svoboda Lab,7,vS1,57a8f482ef93eddb384908a3,recall,0.0568
632,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb3849089f,00.00.test,438 s,Svoboda Lab,7,vS1,57a8f482ef93eddb384908a2,combined,0.08
633,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb3849089f,00.00.test,438 s,Svoboda Lab,7,vS1,57a8f482ef93eddb384908a1,precision,0.135
634,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb3849089f,00.00.test,438 s,Svoboda Lab,7,vS1,57a8f482ef93eddb384908a0,inclusion,0.6562
635,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb38490899,00.01.test,458 s,Svoboda Lab,7,vS1,57a8f482ef93eddb3849089e,exclusion,0.36960000000000004
636,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb38490899,00.01.test,458 s,Svoboda Lab,7,vS1,57a8f482ef93eddb3849089d,recall,0.0784
637,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb38490899,00.01.test,458 s,Svoboda Lab,7,vS1,57a8f482ef93eddb3849089c,combined,0.10930000000000001
638,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb38490899,00.01.test,458 s,Svoboda Lab,7,vS1,57a8f482ef93eddb3849089b,precision,0.18
639,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb38490899,00.01.test,458 s,Svoboda Lab,7,vS1,57a8f482ef93eddb3849089a,inclusion,0.7405
640,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb38490893,01.00.test,300 s,Hausser Lab,7.5,V1,57a8f482ef93eddb38490898,exclusion,0.8185
641,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb38490893,01.00.test,300 s,Hausser Lab,7.5,V1,57a8f482ef93eddb38490897,recall,0.049800000000000004
642,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb38490893,01.00.test,300 s,Hausser Lab,7.5,V1,57a8f482ef93eddb38490896,combined,0.0685
643,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb38490893,01.00.test,300 s,Hausser Lab,7.5,V1,57a8f482ef93eddb38490895,precision,0.11
644,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb38490893,01.00.test,300 s,Hausser Lab,7.5,V1,57a8f482ef93eddb38490894,inclusion,0.605
645,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb3849088d,01.01.test,667 s,Hausser Lab,7.5,V1,57a8f482ef93eddb38490892,exclusion,0.8198000000000001
646,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb3849088d,01.01.test,667 s,Hausser Lab,7.5,V1,57a8f482ef93eddb38490891,recall,0.06770000000000001
647,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb3849088d,01.01.test,667 s,Hausser Lab,7.5,V1,57a8f482ef93eddb38490890,combined,0.07730000000000001
648,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb3849088d,01.01.test,667 s,Hausser Lab,7.5,V1,57a8f482ef93eddb3849088f,precision,0.09
649,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb3849088d,01.01.test,667 s,Hausser Lab,7.5,V1,57a8f482ef93eddb3849088e,inclusion,0.6074
650,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb38490887,02.00.test,1000 s,Svoboda Lab,8,vS1,57a8f482ef93eddb3849088c,exclusion,0.4051
651,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb38490887,02.00.test,1000 s,Svoboda Lab,8,vS1,57a8f482ef93eddb3849088b,recall,0.1165
652,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb38490887,02.00.test,1000 s,Svoboda Lab,8,vS1,57a8f482ef93eddb3849088a,combined,0.0792
653,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb38490887,02.00.test,1000 s,Svoboda Lab,8,vS1,57a8f482ef93eddb38490889,precision,0.06
654,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb38490887,02.00.test,1000 s,Svoboda Lab,8,vS1,57a8f482ef93eddb38490888,inclusion,0.7114
655,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb38490881,02.01.test,1000 s,Svoboda Lab,8,vS1,57a8f482ef93eddb38490886,exclusion,0.4152
656,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb38490881,02.01.test,1000 s,Svoboda Lab,8,vS1,57a8f482ef93eddb38490885,recall,0.1
657,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb38490881,02.01.test,1000 s,Svoboda Lab,8,vS1,57a8f482ef93eddb38490884,combined,0.0621
658,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb38490881,02.01.test,1000 s,Svoboda Lab,8,vS1,57a8f482ef93eddb38490883,precision,0.045
659,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb38490881,02.01.test,1000 s,Svoboda Lab,8,vS1,57a8f482ef93eddb38490882,inclusion,0.7055
660,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb3849087b,03.00.test,300 s,Losonczy Lab,7.5,dHPC CA1,57a8f482ef93eddb38490880,exclusion,0.44620000000000004
661,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb3849087b,03.00.test,300 s,Losonczy Lab,7.5,dHPC CA1,57a8f482ef93eddb3849087f,recall,0.17470000000000002
662,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb3849087b,03.00.test,300 s,Losonczy Lab,7.5,dHPC CA1,57a8f482ef93eddb3849087e,combined,0.2602
663,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb3849087b,03.00.test,300 s,Losonczy Lab,7.5,dHPC CA1,57a8f482ef93eddb3849087d,precision,0.51
664,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb3849087b,03.00.test,300 s,Losonczy Lab,7.5,dHPC CA1,57a8f482ef93eddb3849087c,inclusion,0.5124000000000001
665,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb38490875,04.00.test,444 s,Harvey Lab,6.75,PPC,57a8f482ef93eddb3849087a,exclusion,0.4803
666,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb38490875,04.00.test,444 s,Harvey Lab,6.75,PPC,57a8f482ef93eddb38490879,recall,0.0374
667,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb38490875,04.00.test,444 s,Harvey Lab,6.75,PPC,57a8f482ef93eddb38490878,combined,0.0362
668,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb38490875,04.00.test,444 s,Harvey Lab,6.75,PPC,57a8f482ef93eddb38490877,precision,0.035
669,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb38490875,04.00.test,444 s,Harvey Lab,6.75,PPC,57a8f482ef93eddb38490876,inclusion,0.8210000000000001
670,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb3849086f,04.01.test,1000 s,Harvey Lab,3,PPC,57a8f482ef93eddb38490874,exclusion,0.5640000000000001
671,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb3849086f,04.01.test,1000 s,Harvey Lab,3,PPC,57a8f482ef93eddb38490873,recall,0.0736
672,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb3849086f,04.01.test,1000 s,Harvey Lab,3,PPC,57a8f482ef93eddb38490872,combined,0.0913
673,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb3849086f,04.01.test,1000 s,Harvey Lab,3,PPC,57a8f482ef93eddb38490871,precision,0.12
674,0.0,57a8f482ef93eddb3849086e,random algorithm,@freeman-lab,demo submission,https://gist.github.com/freeman-lab/5197ee99b8a54145cb9c,2016-06-08 18:51:17.311,57a8f482ef93eddb3849086f,04.01.test,1000 s,Harvey Lab,3,PPC,57a8f482ef93eddb38490870,inclusion,0.5955
675,0.0,57a8f482ef93eddb384908a5,local nmf,@freeman-lab,freeman,https://gist.github.com/freeman-lab/330183fdb0ea7f4103deddc9fae18113,2016-07-04 03:53:14.183,57a8f482ef93eddb384908d6,00.00.test,438 s,Svoboda Lab,7,vS1,57a8f482ef93eddb384908db,exclusion,0.6096
676,0.0,57a8f482ef93eddb384908a5,local nmf,@freeman-lab,freeman,https://gist.github.com/freeman-lab/330183fdb0ea7f4103deddc9fae18113,2016-07-04 03:53:14.183,57a8f482ef93eddb384908d6,00.00.test,438 s,Svoboda Lab,7,vS1,57a8f482ef93eddb384908da,recall,0.1579
677,0.0,57a8f482ef93eddb384908a5,local nmf,@freeman-lab,freeman,https://gist.github.com/freeman-lab/330183fdb0ea7f4103deddc9fae18113,2016-07-04 03:53:14.183,57a8f482ef93eddb384908d6,00.00.test,438 s,Svoboda Lab,7,vS1,57a8f482ef93eddb384908d9,combined,0.24350000000000002
678,0.0,57a8f482ef93eddb384908a5,local nmf,@freeman-lab,freeman,https://gist.github.com/freeman-lab/330183fdb0ea7f4103deddc9fae18113,2016-07-04 03:53:14.183,57a8f482ef93eddb384908d6,00.00.test,438 s,Svoboda Lab,7,vS1,57a8f482ef93eddb384908d8,precision,0.5319
679,0.0,57a8f482ef93eddb384908a5,local nmf,@freeman-lab,freeman,https://gist.github.com/freeman-lab/330183fdb0ea7f4103deddc9fae18113,2016-07-04 03:53:14.183,57a8f482ef93eddb384908d6,00.00.test,438 s,Svoboda Lab,7,vS1,57a8f482ef93eddb384908d7,inclusion,0.6936
680,0.0,57a8f482ef93eddb384908a5,local nmf,@freeman-lab,freeman,https://gist.github.com/freeman-lab/330183fdb0ea7f4103deddc9fae18113,2016-07-04 03:53:14.183,57a8f482ef93eddb384908d0,00.01.test,458 s,Svoboda Lab,7,vS1,57a8f482ef93eddb384908d5,exclusion,0.5421
681,0.0,57a8f482ef93eddb384908a5,local nmf,@freeman-lab,freeman,https://gist.github.com/freeman-lab/330183fdb0ea7f4103deddc9fae18113,2016-07-04 03:53:14.183,57a8f482ef93eddb384908d0,00.01.test,458 s,Svoboda Lab,7,vS1,57a8f482ef93eddb384908d4,recall,0.1525
682,0.0,57a8f482ef93eddb384908a5,local nmf,@freeman-lab,freeman,https://gist.github.com/freeman-lab/330183fdb0ea7f4103deddc9fae18113,2016-07-04 03:53:14.183,57a8f482ef93eddb384908d0,00.01.test,458 s,Svoboda Lab,7,vS1,57a8f482ef93eddb384908d3,combined,0.2212
683,0.0,57a8f482ef93eddb384908a5,local nmf,@freeman-lab,freeman,https://gist.github.com/freeman-lab/330183fdb0ea7f4103deddc9fae18113,2016-07-04 03:53:14.183,57a8f482ef93eddb384908d0,00.01.test,458 s,Svoboda Lab,7,vS1,57a8f482ef93eddb384908d2,precision,0.40230000000000005
684,0.0,57a8f482ef93eddb384908a5,local nmf,@freeman-lab,freeman,https://gist.github.com/freeman-lab/330183fdb0ea7f4103deddc9fae18113,2016-07-04 03:53:14.183,57a8f482ef93eddb384908d0,00.01.test,458 s,Svoboda Lab,7,vS1,57a8f482ef93eddb384908d1,inclusion,0.6848000000000001
685,0.0,57a8f482ef93eddb384908a5,local nmf,@freeman-lab,freeman,https://gist.github.com/freeman-lab/330183fdb0ea7f4103deddc9fae18113,2016-07-04 03:53:14.183,57a8f482ef93eddb384908ca,01.00.test,300 s,Hausser Lab,7.5,V1,57a8f482ef93eddb384908cf,exclusion,0.9299000000000001
686,0.0,57a8f482ef93eddb384908a5,local nmf,@freeman-lab,freeman,https://gist.github.com/freeman-lab/330183fdb0ea7f4103deddc9fae18113,2016-07-04 03:53:14.183,57a8f482ef93eddb384908ca,01.00.test,300 s,Hausser Lab,7.5,V1,57a8f482ef93eddb384908ce,recall,0.31
687,0.0,57a8f482ef93eddb384908a5,local nmf,@freeman-lab,freeman,https://gist.github.com/freeman-lab/330183fdb0ea7f4103deddc9fae18113,2016-07-04 03:53:14.183,57a8f482ef93eddb384908ca,01.00.test,300 s,Hausser Lab,7.5,V1,57a8f482ef93eddb384908cd,combined,0.4041
688,0.0,57a8f482ef93eddb384908a5,local nmf,@freeman-lab,freeman,https://gist.github.com/freeman-lab/330183fdb0ea7f4103deddc9fae18113,2016-07-04 03:53:14.183,57a8f482ef93eddb384908ca,01.00.test,300 s,Hausser Lab,7.5,V1,57a8f482ef93eddb384908cc,precision,0.5805
689,0.0,57a8f482ef93eddb384908a5,local nmf,@freeman-lab,freeman,https://gist.github.com/freeman-lab/330183fdb0ea7f4103deddc9fae18113,2016-07-04 03:53:14.183,57a8f482ef93eddb384908ca,01.00.test,300 s,Hausser Lab,7.5,V1,57a8f482ef93eddb384908cb,inclusion,0.4247
690,0.0,57a8f482ef93eddb384908a5,local nmf,@freeman-lab,freeman,https://gist.github.com/freeman-lab/330183fdb0ea7f4103deddc9fae18113,2016-07-04 03:53:14.183,57a8f482ef93eddb384908c4,01.01.test,667 s,Hausser Lab,7.5,V1,57a8f482ef93eddb384908c9,exclusion,0.9284
691,0.0,57a8f482ef93eddb384908a5,local nmf,@freeman-lab,freeman,https://gist.github.com/freeman-lab/330183fdb0ea7f4103deddc9fae18113,2016-07-04 03:53:14.183,57a8f482ef93eddb384908c4,01.01.test,667 s,Hausser Lab,7.5,V1,57a8f482ef93eddb384908c8,recall,0.3045
692,0.0,57a8f482ef93eddb384908a5,local nmf,@freeman-lab,freeman,https://gist.github.com/freeman-lab/330183fdb0ea7f4103deddc9fae18113,2016-07-04 03:53:14.183,57a8f482ef93eddb384908c4,01.01.test,667 s,Hausser Lab,7.5,V1,57a8f482ef93eddb384908c7,combined,0.41540000000000005
693,0.0,57a8f482ef93eddb384908a5,local nmf,@freeman-lab,freeman,https://gist.github.com/freeman-lab/330183fdb0ea7f4103deddc9fae18113,2016-07-04 03:53:14.183,57a8f482ef93eddb384908c4,01.01.test,667 s,Hausser Lab,7.5,V1,57a8f482ef93eddb384908c6,precision,0.6532
694,0.0,57a8f482ef93eddb384908a5,local nmf,@freeman-lab,freeman,https://gist.github.com/freeman-lab/330183fdb0ea7f4103deddc9fae18113,2016-07-04 03:53:14.183,57a8f482ef93eddb384908c4,01.01.test,667 s,Hausser Lab,7.5,V1,57a8f482ef93eddb384908c5,inclusion,0.4878
695,0.0,57a8f482ef93eddb384908a5,local nmf,@freeman-lab,freeman,https://gist.github.com/freeman-lab/330183fdb0ea7f4103deddc9fae18113,2016-07-04 03:53:14.183,57a8f482ef93eddb384908be,02.00.test,1000 s,Svoboda Lab,8,vS1,57a8f482ef93eddb384908c3,exclusion,0.7492000000000001
696,0.0,57a8f482ef93eddb384908a5,local nmf,@freeman-lab,freeman,https://gist.github.com/freeman-lab/330183fdb0ea7f4103deddc9fae18113,2016-07-04 03:53:14.183,57a8f482ef93eddb384908be,02.00.test,1000 s,Svoboda Lab,8,vS1,57a8f482ef93eddb384908c2,recall,0.7379
697,0.0,57a8f482ef93eddb384908a5,local nmf,@freeman-lab,freeman,https://gist.github.com/freeman-lab/330183fdb0ea7f4103deddc9fae18113,2016-07-04 03:53:14.183,57a8f482ef93eddb384908be,02.00.test,1000 s,Svoboda Lab,8,vS1,57a8f482ef93eddb384908c1,combined,0.623
698,0.0,57a8f482ef93eddb384908a5,local nmf,@freeman-lab,freeman,https://gist.github.com/freeman-lab/330183fdb0ea7f4103deddc9fae18113,2016-07-04 03:53:14.183,57a8f482ef93eddb384908be,02.00.test,1000 s,Svoboda Lab,8,vS1,57a8f482ef93eddb384908c0,precision,0.539
